name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,Die Mitte Oberwallis,Non/Nein,H,34,Visp,20221006150427
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,33,Brig,20221006150427
Romano AMACKER,SVPO,Non/Nein,H,25,Westlich Raron,20221006150427
Maria ARNOLD-ESCHER,Die Mitte Oberwallis,Non/Nein,F,59,Brig,20221006150427
Gabrielle BARRAS,UDC,Oui/Ja,F,59,Sion,20221006150427
Léonard BENDER,AC,Oui/Ja,H,54,Martigny,20221006150427
Philippe BENDER,VLR,Oui/Ja,H,72,Martigny,20221006150427
Claudy BESSE,UDC,Oui/Ja,H,58,Monthey,20221006150427
Jacques BLANC,AC,Oui/Ja,H,68,Hérens,20221006150427
Vincent BOAND,UDC,Non/Nein,H,37,Sion,20221006150427
Alex BONVIN,UDC,Oui/Ja,H,63,Sierre,20221006150427
Nicolas BONVIN,Le Centre,Oui/Ja,H,33,Sierre,20221006150427
Sophie BORNET,Le Centre,Oui/Ja,F,54,Conthey,20221006150427
Hermann BRUNNER,CSPO,Non/Nein,H,68,Westlich Raron,20221006150427
Michael BURGENER,Die Mitte Oberwallis,Non/Nein,H,41,Visp,20221006150427
Paul BURGENER,Die Mitte Oberwallis,Non/Nein,H,69,Visp,20221006150427
Peter BURRI,ZUK-VS,Non/Nein,H,57,Visp,20221006150427
Mathieu CALOZ,VLR,Oui/Ja,H,29,Sierre,20221006150427
Chantal CARLEN,Die Mitte Oberwallis,Non/Nein,F,30,Goms,20221006150427
Florine CARRON,LES VERTS,Oui/Ja,F,44,Martigny,20221006150427
Florence CARRON DARBELLAY,Le Centre,Oui/Ja,F,49,Martigny,20221006150427
Patricia CASAYS,Le Centre,Oui/Ja,F,75,Monthey,20221006150427
Jean-Dominique CIPOLLA,UDC,Oui/Ja,H,75,Martigny,20221006150427
Stéphane CLAVIEN,VLR,Oui/Ja,H,65,Sierre,20221006150427
Damien CLERC,Le Centre,Abst./Enth.,H,41,Conthey,20221006150427
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,61,Sierre,20221006150427
Adeline CRETTENAND,VLR,Oui/Ja,F,28,Martigny,20221006150427
Narcisse CRETTENAND,VLR,Oui/Ja,H,67,Martigny,20221006150427
Blaise CRETTOL,AC,Oui/Ja,H,50,Sierre,20221006150427
Cilette CRETTON,AC,Oui/Ja,F,77,Martigny,20221006150427
Lucile CURDY,PS-GC,Oui/Ja,F,23,Conthey,20221006150427
Alina DARBELLAY,LES VERTS,Oui/Ja,F,55,Sion,20221006150427
Pierre DARBELLAY,Le Centre,Oui/Ja,H,34,Entremont,20221006150427
Olivier DERIVAZ,PS-GC,Oui/Ja,H,58,Monthey,20221006150427
Eric DESSIMOZ,LES VERTS,Non/Nein,H,57,Conthey,20221006150427
Arnaud DUBOIS,VLR,Oui/Ja,H,37,Monthey,20221006150427
Alain DUBOSSON,UDC,Oui/Ja,H,23,Monthey,20221006150427
Corinne DUC BONVIN,PS-GC,Oui/Ja,F,55,Sierre,20221006150427
Sophie DUCREY,AC,Oui/Ja,F,27,Monthey,20221006150427
Marius DUMOULIN,Le Centre,Oui/Ja,H,67,Sion,20221006150427
Jean-Marc DUPONT,PS-GC,Oui/Ja,H,64,Martigny,20221006150427
Florian EVEQUOZ,AC,Oui/Ja,H,41,Conthey,20221006150427
German EYER,ZUK-VS,Oui/Ja,H,61,Brig,20221006150427
Natascha FARQUET,VLR,Oui/Ja,F,40,Martigny,20221006150427
Florent FAVRE,Le Centre,Oui/Ja,H,28,Conthey,20221006150427
Mélanie FOLLONIER,VLR,Oui/Ja,F,30,Hérens,20221006150427
Sandro FONTANA,Le Centre,Oui/Ja,H,56,Monthey,20221006150427
Jérôme FORMAZ,UDC,Oui/Ja,H,46,Entremont,20221006150427
Sabine FOURNIER,LES VERTS,Oui/Ja,F,47,St-Maurice,20221006150427
Damien FUMEAUX,UDC,Non/Nein,H,24,Conthey,20221006150427
Pascale FUMEAUX,AC,Oui/Ja,F,40,Conthey,20221006150427
Sandro FUX,SVPO,Non/Nein,H,34,Brig,20221006150427
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,56,Hérens,20221006150427
Marc-Antoine GENOLET,UDC,Non/Nein,H,58,Hérens,20221006150427
François GENOUD,VLR,Oui/Ja,H,70,Sierre,20221006150427
Géraldine GIANADDA,VLR,Oui/Ja,F,55,Martigny,20221006150427
Anne-Marie GRAND,Le Centre,Oui/Ja,F,50,Conthey,20221006150427
